season,episode,number_line,timecode_in,timecode_out,text
1,15,35,00:03:17:21,00:03:20:05,Did you just tell me to stop?
1,15,36,00:03:22:08,00:03:23:11,How foolish of you.
1,15,37,00:03:24:03,00:03:26:15,"I cannot believe that
you have already burned my body."
1,15,38,00:03:29:04,00:03:31:04,What are you talking about?
1,15,39,00:03:33:04,00:03:36:14,"Had I been a little late,
you would have burned my cane too."
1,15,40,00:03:37:17,00:03:39:06,You fool!
1,15,41,00:03:41:24,00:03:43:03,You fool!
1,15,42,00:03:43:19,00:03:46:10,You fool!
1,15,43,00:03:47:11,00:03:49:12,You fool.
1,15,44,00:03:56:11,00:03:57:23,Master?
1,15,45,00:03:58:00,00:04:00:12,"I only temporarily
shifted my soul out of my body"
1,15,46,00:04:00:14,00:04:02:09,to test if I had reached Hwansu
1,15,47,00:04:02:11,00:04:04:20,after my 100 days of meditating.
1,15,48,00:04:05:10,00:04:09:05,"But I noticed that my body was burning,
so I quickly entered another body."
1,15,49,00:04:10:07,00:04:11:12,But it is too late.
1,15,50,00:04:14:01,00:04:17:20,"Are you saying
you are in this child's body?"
1,15,51,00:04:17:23,00:04:20:03,"Is it really you, Master?"
1,15,52,00:04:20:17,00:04:21:13,That is right.
1,15,53,00:04:21:15,00:04:24:15,"I am Lee Cheol, your master."
1,15,54,00:04:25:05,00:04:26:01,My goodness…
1,15,55,00:04:27:23,00:04:29:14,Master.
1,15,56,00:04:30:20,00:04:31:20,Master.
1,15,57,00:04:42:17,00:04:44:23,I am a soul shifter.
1,15,58,00:04:55:05,00:04:56:07,Your Majesty.
1,15,59,00:04:56:19,00:05:00:15,"Did you not summon me today
to find the soul shifter?"
1,15,60,00:05:01:06,00:05:02:12,I will do just that.
1,15,61,00:05:03:07,00:05:04:09,I can
1,15,62,00:05:04:11,00:05:06:09,recognize soul shifters.
1,15,63,00:05:40:18,00:05:42:21,"Is there anyone else
who has seen your face?"
1,15,64,00:05:47:08,00:05:48:08,This is an umbrella.
1,15,65,00:05:49:10,00:05:50:23,You can use this as a cane.
1,15,66,00:05:53:17,00:05:54:17,No.
1,15,67,00:05:54:19,00:05:58:00,"No one else in the capital knows
that I am not blind."
1,15,68,00:05:59:04,00:06:02:06,"People will think of this
as a fight between thugs."
1,15,69,00:06:10:19,00:06:12:18,You should have stopped searching for me.
1,15,70,00:06:17:15,00:06:18:14,So-i.
1,15,71,00:06:21:20,00:06:23:10,"So-i, is that you?"
1,15,72,00:06:23:12,00:06:25:01,I am Kim from Sari Village.
1,15,73,00:06:26:08,00:06:27:13,You have the wrong person.
1,15,74,00:06:35:03,00:06:37:24,"We rarely ever talked to each other.
He barely knows me."
1,15,75,00:06:38:01,00:06:39:02,That man
1,15,76,00:06:39:18,00:06:41:03,must be taken care of.
1,15,77,00:06:52:20,00:06:54:21,There was no need to kill him.
1,15,78,00:06:54:23,00:06:57:12,"Once he left for Sari Village,
we would have never met again."
1,15,79,00:06:57:14,00:06:58:16,But you did meet.
1,15,80,00:07:00:14,00:07:01:16,Sari Village?
1,15,81,00:07:04:08,00:07:05:22,Is that where you used to stay?
1,15,82,00:07:09:00,00:07:10:04,I lived there to hide.
1,15,83,00:07:11:04,00:07:14:09,"I lived there for a while
to hide from those thugs."
1,15,84,00:07:16:01,00:07:19:17,"Is there anyone else from Sari Village
who might recognize you?"
1,15,85,00:07:20:17,00:07:23:18,"I always kept a distance
so that no one would easily recognize me."
1,15,86,00:07:24:23,00:07:26:12,"I was a thief there too, you see."
1,15,87,00:07:26:14,00:07:28:06,"-What is that?
-Money."
1,15,88,00:07:28:08,00:07:31:12,"It would seem peculiar
if no one took his money after he died."
1,15,89,00:07:32:23,00:07:34:04,You can keep it.
1,15,90,00:07:48:20,00:07:51:06,"I did not want to harm anyone
from Sari Village."
1,15,91,00:08:03:19,00:08:05:13,Mu-deok is in the capital.
1,15,92,00:08:05:15,00:08:07:24,"If I ever run into her,
will I have to kill her too?"
1,15,93,00:08:10:23,00:08:13:04,Is Broker Kim from Sari Village here?
1,15,94,00:08:13:19,00:08:15:19,"Yes, he just arrived."
1,15,95,00:08:15:21,00:08:17:22,"He is in the last room
on the second floor."
1,15,96,00:08:48:24,00:08:49:24,Young Lady Jin?
1,15,97,00:08:57:15,00:09:01:17,What brings you to a place like this?
1,15,98,00:09:01:19,00:09:04:06,"It is none of your business.
You did not see me here."
1,15,99,00:09:05:11,00:09:06:21,"Young Lady Jin, by any chance…"
1,15,100,00:09:09:11,00:09:10:12,Do you gamble?
1,15,101,00:09:10:14,00:09:12:11,What? Gamble?
1,15,102,00:09:13:03,00:09:16:02,"What do you take me for?
Do I seem that vulgar to you?"
1,15,103,00:09:16:04,00:09:17:18,"No, of course not."
1,15,104,00:09:18:18,00:09:21:13,"But you lied and told me
the jade was not broken when it was."
1,15,105,00:09:21:15,00:09:25:13,"Given you are capable of lying
without feeling the least bit of guilt,"
1,15,106,00:09:26:03,00:09:28:04,"I thought you would have
a knack for gambling."
1,15,107,00:09:32:13,00:09:34:06,I came to buy tickets from a scalper.
1,15,108,00:09:35:10,00:09:37:08,The tickets to a magic show were sold out.
1,15,109,00:09:37:10,00:09:38:18,That is why I am here.
1,15,110,00:09:38:20,00:09:40:19,"ADMISSION TICKET
SEOCHUN MAGICIANS"
1,15,111,00:09:41:17,00:09:44:12,"-You got two tickets.
-I am going with my mother."
1,15,112,00:09:44:14,00:09:46:08,Do not tell anyone you saw me here.
1,15,113,00:09:46:10,00:09:48:19,"I do not wish to cause
any misunderstandings."
1,15,114,00:09:48:21,00:09:50:04,I cannot guarantee that.
1,15,115,00:09:50:06,00:09:52:19,"I am not as good of a liar
as you are, you see."
1,15,116,00:09:52:22,00:09:55:10,"So if someone asks,
I am not sure if I can lie."
1,15,117,00:09:56:19,00:09:59:16,But I will try my best for your sake.
1,15,118,00:10:04:08,00:10:06:03,Why did I have to run into her here?
1,15,119,00:10:19:08,00:10:20:24,What is the leader of Songrim doing here?
1,15,120,00:10:24:08,00:10:28:07,"I hope he is not here
to get tickets to the magic show."
1,15,121,00:10:30:10,00:10:33:06,"If he goes, I will not be able to go
with Young Master Park."
1,15,122,00:11:14:05,00:11:15:12,You must be the one
1,15,123,00:11:16:15,00:11:18:04,who killed him.
1,15,124,00:11:20:00,00:11:21:05,It was not me.
1,15,125,00:11:21:24,00:11:23:13,Why did you kill him?
1,15,126,00:11:23:14,00:11:24:24,It really was not me.
1,15,127,00:11:25:01,00:11:27:00,He was already dead when I came here.
1,15,128,00:11:32:00,00:11:33:13,He was killed not too long ago.
1,15,129,00:11:34:06,00:11:35:08,It was done in a single stroke.
1,15,130,00:11:36:14,00:11:37:23,Whoever did this is a skilled swordsman.
1,15,131,00:11:38:15,00:11:41:02,I swear it was not me.
1,15,132,00:11:41:23,00:11:43:21,I do not even have a sword.
1,15,133,00:12:04:21,00:12:06:20,"I think they were killed
by the same person."
1,15,134,00:12:08:02,00:12:09:10,Who are these men?
1,15,135,00:12:09:11,00:12:14:10,"They were a group of thugs
who recently entered the capital."
1,15,136,00:12:14:13,00:12:16:13,Did they come with Broker Kim
1,15,137,00:12:16:15,00:12:20:14,who came from Sari Village?
1,15,138,00:12:20:16,00:12:21:23,No.
1,15,139,00:12:22:00,00:12:26:14,"But I remember these thugs
picking a fight with him a few days ago."
1,15,140,00:12:28:02,00:12:32:24,"They wanted to know the whereabouts
of a female swindler from Sari Village."
1,15,141,00:12:33:01,00:12:34:15,A swindler from Sari Village?
1,15,142,00:12:34:17,00:12:36:12,Could that be Mu-deok?
1,15,143,00:12:38:12,00:12:40:18,Where is she?
1,15,144,00:12:45:11,00:12:47:03,She was right behind me.
1,15,145,00:12:49:17,00:12:50:24,She ran away.
1,15,146,00:13:01:15,00:13:02:20,What is going on?
1,15,147,00:13:03:20,00:13:05:10,What were all those bodies?
1,15,148,00:13:06:06,00:13:10:20,"They wanted to know the whereabouts
of a female swindler from Sari Village."
1,15,149,00:13:11:19,00:13:13:04,Could that really be me?
1,15,150,00:13:14:07,00:13:17:08,What kind of life has Mu-deok led?
1,15,151,00:13:17:23,00:13:20:13,Did you meet with So-i?
1,15,152,00:13:20:15,00:13:22:20,I wonder what she did this time.
1,15,153,00:13:22:22,00:13:24:16,Do not get involved with her.
1,15,154,00:13:26:21,00:13:27:22,So-i…
1,15,155,00:13:29:17,00:13:31:02,Who is So-i?
1,15,156,00:13:34:00,00:13:36:03,"I did not see the girl
who came to see you."
1,15,157,00:13:36:21,00:13:39:23,"But she quarreled with the guards
and even slapped one of them."
1,15,158,00:13:40:00,00:13:41:23,"So I am sure the guards
would remember her face."
1,15,159,00:13:42:21,00:13:46:00,"Madam, neither of those guards
came to work today."
1,15,160,00:13:46:02,00:13:48:03,"-They both did not come?
-No."
1,15,161,00:13:48:06,00:13:50:18,How strange. They never miss work.
1,15,162,00:13:56:13,00:13:59:06,"We are sorry.
How we acted was no way to treat a mage."
1,15,163,00:13:59:18,00:14:02:09,But is this really necessary?
1,15,164,00:14:02:11,00:14:03:21,"""Mage""?"
1,15,165,00:14:03:24,00:14:05:09,You even lied that you were a mage?
1,15,166,00:14:06:22,00:14:08:02,I will soon become one.
1,15,167,00:14:08:17,00:14:12:17,"One who is far more prestigious
than the likes of you."
1,15,168,00:14:15:01,00:14:18:12,"How dare you talk down to me
when you are nothing but a fake?"
1,15,169,00:14:18:24,00:14:20:24,I will continue to talk down to you
1,15,170,00:14:21:23,00:14:24:19,"while you speak to me with respect.
That is how things will be."
1,15,171,00:14:31:18,00:14:33:06,Go after him.
1,15,172,00:14:33:08,00:14:34:18,That is your job.
1,15,173,00:14:41:16,00:14:45:02,"Is there a girl named Mu-deok
from Sari Village at Chwiseonru?"
1,15,174,00:14:45:04,00:14:48:12,"Yes, I know her. Was she the person
you were looking for that night?"
1,15,175,00:14:49:11,00:14:52:16,"I had to ask her for a favor
and return something to her."
1,15,176,00:14:52:18,00:14:54:19,Mu-deok is not at Chwiseonru.
1,15,177,00:14:54:21,00:14:58:00,"She works as a maid for the Jang family,
the family of Cheonbugwan's Gwanju."
1,15,178,00:14:58:17,00:15:00:01,She is working as a maid?
1,15,179,00:15:01:08,00:15:03:07,I guess she really can see now.
1,15,180,00:15:04:04,00:15:06:07,She must have fooled you too.
1,15,181,00:15:06:09,00:15:08:00,"We brought her to Chwiseonru
thinking she was blind,"
1,15,182,00:15:08:02,00:15:10:13,"but we were shocked
when she opened her eyes and ran."
1,15,183,00:15:12:02,00:15:14:02,But she is not a swindler like I am.
1,15,184,00:15:15:06,00:15:16:18,How is she able to see?
1,15,185,00:15:20:11,00:15:22:06,Please do not kill me.
1,15,186,00:15:23:04,00:15:24:09,I am sorry.
1,15,187,00:15:24:24,00:15:27:04,"You know my face,
so I cannot let you live."
1,15,188,00:15:28:09,00:15:29:14,Please…
1,15,189,00:15:53:18,00:15:57:07,"If she was always able to see,
that means she might recognize me."
1,15,190,00:15:59:16,00:16:01:14,She works as a maid for the Jang family?
1,15,191,00:16:03:09,00:16:04:22,I should pay her a visit.
1,15,192,00:16:07:12,00:16:09:07,Mu-deok committed murder?
1,15,193,00:16:09:22,00:16:13:01,"Several men died at the ferry inn,"
1,15,194,00:16:13:03,00:16:15:20,and Mu-deok was there.
1,15,195,00:16:15:22,00:16:19:16,"But Mu-deok is not strong enough
to kill someone."
1,15,196,00:16:19:18,00:16:21:15,Especially not enough to kill several men.
1,15,197,00:16:21:17,00:16:23:22,It was done by a skilled swordsman.
1,15,198,00:16:24:12,00:16:25:22,"If it was not her,"
1,15,199,00:16:26:14,00:16:28:15,she likely received help from a mage.
1,15,200,00:16:30:02,00:16:31:07,Do not tell me
1,15,201,00:16:32:00,00:16:33:23,that you are suspecting Young Master Jang.
1,15,202,00:16:35:01,00:16:36:08,I am not.
1,15,203,00:16:36:10,00:16:39:21,"Uk is currently at the palace
with Master Lee."
1,15,204,00:16:41:19,00:16:43:09,Thank goodness.
1,15,205,00:16:43:11,00:16:45:22,It could not have been Mu-deok.
1,15,206,00:16:45:24,00:16:48:05,She has no reason to harm anyone.
1,15,207,00:16:48:07,00:16:49:11,Maidservant Kim.
1,15,208,00:16:49:13,00:16:52:23,How much do you know about Mu-deok?
1,15,209,00:16:54:12,00:16:55:20,Do you know
1,15,210,00:16:55:22,00:17:01:00,"what kind of life she led
before she started working here?"
1,15,211,00:17:03:01,00:17:03:23,What?
1,15,212,00:17:04:00,00:17:05:18,The man who died
1,15,213,00:17:05:20,00:17:08:10,"was someone I had met
to ask about Mu-deok's past."
1,15,214,00:17:10:03,00:17:12:02,"A group of thugs
who seemed to be looking for her"
1,15,215,00:17:12:24,00:17:14:15,was also killed.
1,15,216,00:17:17:12,00:17:20:06,"It was obvious that
she was bound to get suspected,"
1,15,217,00:17:20:08,00:17:22:22,"but she ran away
instead of proving her innocence."
1,15,218,00:17:23:09,00:17:24:12,One thing is for sure.
1,15,219,00:17:24:14,00:17:29:05,Mu-deok is hiding something
1,15,220,00:17:29:07,00:17:32:17,that must not be revealed.
1,15,221,00:17:42:19,00:17:45:06,The guards live over there.
1,15,222,00:17:45:08,00:17:47:04,But would it not be faster
1,15,223,00:17:47:06,00:17:50:11,"to just draw a sketch of her
and find her yourself?"
1,15,224,00:17:50:13,00:17:52:02,I do not know what she looks like.
1,15,225,00:17:52:04,00:17:55:00,"-I met her when I was blind.
-I thought you were never blind."
1,15,226,00:17:56:07,00:18:00:08,"One day, you say you were blind.
The next day, you say you were not."
1,15,227,00:18:01:13,00:18:04:11,"I do not know your reasons
but you live such a complicated life."
1,15,228,00:18:06:18,00:18:10:00,"So you do not know what she looks like,
but she knows you?"
1,15,229,00:18:10:24,00:18:13:04,"Then would it not be dangerous
to look for her?"
1,15,230,00:18:13:06,00:18:15:24,"What if she killed the broker
and those thugs?"
1,15,231,00:18:16:01,00:18:17:13,She might try to harm you too.
1,15,232,00:18:18:22,00:18:21:18,"It is more dangerous to be suspected
by the leader of Songrim."
1,15,233,00:18:24:15,00:18:27:05,"It will put you in trouble too
since you paid the broker."
1,15,234,00:18:27:07,00:18:28:14,What do you mean?
1,15,235,00:18:29:14,00:18:31:18,I do not know what you are talking about.
1,15,236,00:18:32:13,00:18:33:14,Good.
1,15,237,00:18:34:11,00:18:36:18,"Just keep acting like
you do not know anything."
1,15,238,00:18:37:17,00:18:39:08,Someone is dead!
1,15,239,00:18:58:22,00:19:01:00,Guard Lee and Guard Jang are both dead.
1,15,240,00:19:09:01,00:19:12:14,What Hwansu entails is truly impressive.
1,15,241,00:19:13:05,00:19:16:21,I thought all soul shifters were monsters.
1,15,242,00:19:17:12,00:19:19:14,"But in your case,
you gained youth and eternal life."
1,15,243,00:19:21:02,00:19:23:03,It is no wonder that
1,15,244,00:19:23:06,00:19:25:21,"everyone wanted the ice stone
for the alchemy of souls."
1,15,245,00:19:26:15,00:19:29:10,"Everyone coveted it,
which led to endless fights."
1,15,246,00:19:29:12,00:19:31:07,And that is why it was banned.
1,15,247,00:19:31:09,00:19:32:18,"All right, Master Lee."
1,15,248,00:19:33:16,00:19:35:14,You say you can recognize soul shifters.
1,15,249,00:19:35:16,00:19:37:02,Take a look around.
1,15,250,00:19:37:15,00:19:40:12,"Are there any soul shifters
in this palace?"
1,15,251,00:19:54:07,00:19:57:04,I cannot tell just by looking at them.
1,15,252,00:19:57:06,00:19:59:11,If they do not show their blue marks
1,15,253,00:19:59:13,00:20:01:11,"or run wild and get petrified,"
1,15,254,00:20:01:13,00:20:03:15,"they look no different
from ordinary humans."
1,15,255,00:20:04:13,00:20:07:08,Then how do you recognize them?
1,15,256,00:20:08:06,00:20:10:05,The fear of getting caught.
1,15,257,00:20:12:07,00:20:14:11,The horror of getting petrified.
1,15,258,00:20:18:16,00:20:20:11,I must bring that out of them.
1,15,259,00:20:21:01,00:20:23:21,So you recognize them by instilling fear?
1,15,260,00:20:23:23,00:20:25:18,I apologize if I disappointed you.
1,15,261,00:20:26:07,00:20:27:08,"Instead,"
1,15,262,00:20:28:16,00:20:30:20,"I will give you a gift, Your Majesty."
1,15,263,00:20:30:22,00:20:32:23,A gift? What have you brought?
1,15,264,00:20:34:04,00:20:35:09,A dog.
1,15,265,00:20:36:08,00:20:37:08,A dog?
1,15,266,00:20:37:10,00:20:40:01,He is a very clever and gentle dog.
1,15,267,00:20:40:03,00:20:42:09,"He should be in front
of the royal palace by now."
1,15,268,00:20:42:11,00:20:44:12,May I bring him inside?
1,15,269,00:20:44:14,00:20:46:17,"You brought him as a gift, so of course."
1,15,270,00:20:47:12,00:20:48:16,Bring him in.
1,15,271,00:20:49:14,00:20:50:11,Uk.
1,15,272,00:20:51:04,00:20:52:20,I want you to go and bring the dog.
1,15,273,00:20:54:21,00:20:58:08,"If you successfully bring him in,
I shall give you a reward."
1,15,274,00:21:28:15,00:21:31:02,"Should I just leave
and run away with Mu-deok?"
1,15,275,00:21:32:16,00:21:34:17,"If I do that, everyone will find out."
1,15,276,00:21:35:18,00:21:39:04,"And right now, I am not strong enough
to protect my master."
1,15,277,00:21:44:04,00:21:46:05,I wonder what Master Lee plans to do.
1,15,278,00:22:15:00,00:22:16:05,"Assistant Gwanju, sir."
1,15,279,00:22:17:06,00:22:18:15,What is it?
1,15,280,00:22:22:03,00:22:26:17,"Fluffy is the gift that
Master Lee brought for His Majesty?"
1,15,281,00:22:26:19,00:22:30:11,"Master Lee told me that
the dog will follow you inside."
1,15,282,00:22:31:01,00:22:32:15,"But still, be careful."
1,15,283,00:22:33:14,00:22:36:18,"Is it that dangerous
to take this dog into the palace?"
1,15,284,00:22:37:07,00:22:38:12,What is the big deal?
1,15,285,00:22:40:00,00:22:40:24,It is Gwigu.
1,15,286,00:22:41:19,00:22:43:07,He is bringing Gwigu into the palace.
1,15,287,00:22:44:16,00:22:45:23,But Gwigu is a wily beast.
1,15,288,00:22:46:21,00:22:48:17,"How could he bring
a wily beast into the palace?"
1,15,289,00:22:50:19,00:22:54:05,"Master Seo Gyeong,
who was my master long ago,"
1,15,290,00:22:54:07,00:22:57:00,"used Gwigu to find evil relics
that were created with sorcery"
1,15,291,00:22:57:03,00:22:59:21,using the power of the ice stone.
1,15,292,00:22:59:24,00:23:01:16,"Yes, I have heard of it."
1,15,293,00:23:01:18,00:23:04:17,"However, I was told that it became useless"
1,15,294,00:23:04:20,00:23:06:18,after Gwigu's pottery broke.
1,15,295,00:23:06:20,00:23:07:19,That is why
1,15,296,00:23:08:15,00:23:12:21,"I moved the spirit of Gwigu
from the pottery into a dead dog."
1,15,297,00:23:15:03,00:23:16:17,The dog that will soon arrive
1,15,298,00:23:17:18,00:23:18:24,is Gwigu.
1,15,299,00:23:21:22,00:23:22:23,Gwigu?
1,15,300,00:23:27:12,00:23:28:14,What should we do?
1,15,301,00:23:30:02,00:23:31:23,How many of us are in the palace?
1,15,302,00:23:32:13,00:23:33:17,There are more than ten.
1,15,303,00:23:34:07,00:23:35:16,Did you report this to Cheonbugwan?
1,15,304,00:23:35:18,00:23:38:15,"I sent someone there,
so they will be here soon."
1,15,305,00:24:04:11,00:24:08:20,"We arranged today's meeting to make peace
between Songrim and the royal family."
1,15,306,00:24:09:12,00:24:12:20,"The Crown Prince was kind enough
to visit you and invite you over himself."
1,15,307,00:24:12:22,00:24:14:11,But you wish to bring this wily beast
1,15,308,00:24:14:13,00:24:16:17,"into the place
without His Majesty's permission?"
1,15,309,00:24:16:19,00:24:18:19,He gave me permission to bring in the dog.
1,15,310,00:24:18:21,00:24:20:16,"And right now, Gwigu cannot go wild"
1,15,311,00:24:20:18,00:24:23:11,"and cause danger
since it lives inside the body of a dog."
1,15,312,00:24:23:13,00:24:26:16,"So it cannot harm a soul shifter
even if it sees one?"
1,15,313,00:24:26:18,00:24:30:06,"Instead, it will let you know by barking."
1,15,314,00:24:31:13,00:24:32:15,Bark.
1,15,315,00:24:33:20,00:24:34:20,Bark!
1,15,316,00:24:46:14,00:24:48:17,"Oh, my goodness!"
1,15,317,00:24:52:14,00:24:53:24,It is a soul shifter.
1,15,318,00:24:54:21,00:24:57:23,"As expected, there are
more soul shifters within the palace."
1,15,319,00:25:04:11,00:25:05:14,What was that sound?
1,15,320,00:25:06:08,00:25:09:13,"Does this mean there is a soul shifter
inside my palace?"
1,15,321,00:25:11:08,00:25:12:09,It seems so.
1,15,322,00:25:13:02,00:25:15:15,Then why are you just standing there?
1,15,323,00:25:15:17,00:25:18:10,Get out there and catch the soul shifter.
1,15,324,00:25:18:12,00:25:21:09,"Like I told you earlier,
I brought the dog as a gift."
1,15,325,00:25:21:11,00:25:24:08,I will leave it here with you.
1,15,326,00:25:24:10,00:25:26:16,"You can use it to find
or catch the soul shifters"
1,15,327,00:25:26:18,00:25:28:09,"inside the palace, Your Majesty."
1,15,328,00:25:29:04,00:25:30:24,Take it away. We do not need it.
1,15,329,00:25:31:15,00:25:34:05,"How dare you bring a wily beast
inside the palace!"
1,15,330,00:25:34:07,00:25:35:22,His Majesty already suffers from anxiety.
1,15,331,00:25:35:24,00:25:38:21,"Are you trying to harm him
with that wily beast of yours?"
1,15,332,00:25:41:06,00:25:44:21,"Mother, we were the ones
who invited Master Lee to the palace."
1,15,333,00:25:44:24,00:25:46:16,Stay out of this.
1,15,334,00:25:47:13,00:25:51:03,"The mages of Cheonbugwan
are in charge of protecting the palace."
1,15,335,00:25:51:05,00:25:53:11,"If there is anything made with sorcery
inside the palace,"
1,15,336,00:25:53:13,00:25:55:09,they will be the ones to get rid of it.
1,15,337,00:25:55:11,00:25:58:00,"I do not wish for a wily beast
living inside a dead dog"
1,15,338,00:25:58:02,00:25:59:22,and the people of Songrim to interfere.
1,15,339,00:26:00:10,00:26:03:07,It is merely an attempt to humiliate us.
1,15,340,00:26:05:08,00:26:07:05,"You must stop them, Your Majesty."
1,15,341,00:26:35:02,00:26:37:17,"The son of Cheonbugwan's Gwanju
should be protecting the royal family,"
1,15,342,00:26:37:19,00:26:39:18,but you brought in a wily beast instead.
1,15,343,00:26:41:14,00:26:43:17,It is Master Lee's gift for the King.
1,15,344,00:26:43:19,00:26:45:07,Please let us in.
1,15,345,00:26:45:09,00:26:47:18,I was told to safely bring him inside.
1,15,346,00:26:53:09,00:26:54:09,Is that so?
1,15,347,00:26:54:11,00:26:56:08,Then try your best to get inside.
1,15,348,00:26:56:23,00:26:58:20,"Kill the wily beast
that has trespassed the palace."
1,15,349,00:27:01:08,00:27:04:07,"If you successfully bring him in,
I shall give you a reward."
1,15,350,00:27:04:21,00:27:07:15,"Damn it.
Is this why he picked me to do this?"
1,15,351,00:27:36:01,00:27:37:17,"Your Majesty, it is I, Jin Mu."
1,15,352,00:27:38:07,00:27:40:22,"I shall get rid of
these insolent men from Songrim."
1,15,353,00:27:41:11,00:27:44:11,"His Majesty has invited us here
and we are still talking."
1,15,354,00:27:44:13,00:27:46:14,"Jin Mu, this is not
your place to interfere."
1,15,355,00:27:46:16,00:27:48:24,"How dare you bring in that dog
without permission!"
1,15,356,00:27:49:01,00:27:50:16,What kind of crazy act is this?
1,15,357,00:27:50:18,00:27:51:24,Silence.
1,15,358,00:28:08:09,00:28:10:17,Guards! What are you doing? Stop that man!
1,15,359,00:28:15:06,00:28:16:09,Father.
1,15,360,00:28:16:12,00:28:18:01,You must stop both of them.
1,15,361,00:28:18:03,00:28:20:10,"If this leads to a fight,
it will end our relationship with Songrim."
1,15,362,00:28:20:24,00:28:21:23,We must fight.
1,15,363,00:28:22:00,00:28:24:23,"Songrim has brought
a wily beast into the royal palace."
1,15,364,00:28:25:00,00:28:26:15,It is Cheonbugwan's job to protect us.
1,15,365,00:28:27:09,00:28:29:05,"-Father!
-Your Majesty!"
1,15,366,00:28:33:21,00:28:34:23,I order all of you…
1,15,367,00:28:37:00,00:28:38:02,to stop.
1,15,368,00:28:57:09,00:28:58:16,Stop!
1,15,369,00:29:13:08,00:29:14:14,Master Lee.
1,15,370,00:29:14:16,00:29:17:11,"I invited you over for a friendly meeting.
Did you have to shock me like this?"
1,15,371,00:29:18:03,00:29:19:16,I am sorry if I startled you.
1,15,372,00:29:20:15,00:29:24:00,"Your Majesty, if the ice stone
gets revealed to the world,"
1,15,373,00:29:24:02,00:29:26:13,a greater conflict will arise.
1,15,374,00:29:27:03,00:29:28:05,The ice stone?
1,15,375,00:29:28:07,00:29:29:24,Is it because of the soul shifters?
1,15,376,00:29:30:01,00:29:31:15,People have occasionally used
1,15,377,00:29:31:18,00:29:34:18,"the remaining Soul Ejectors
to shift souls after the Great Chaos."
1,15,378,00:29:35:11,00:29:39:10,"Someone seems to be
making Soul Ejectors again."
1,15,379,00:29:41:08,00:29:44:17,The ice stone has come out into the world.
1,15,380,00:29:50:21,00:29:51:23,So what are you saying?
1,15,381,00:29:51:24,00:29:54:04,Where is it? In whose hands?
1,15,382,00:29:54:23,00:29:56:17,Probably in the hands of those
1,15,383,00:29:56:19,00:30:00:07,"who sent Naksu here and turned
a Songrim mage into a soul shifter."
1,15,384,00:30:00:22,00:30:02:13,I was told that Master Seo Gyeong
1,15,385,00:30:02:15,00:30:04:23,"destroyed all the ice stones 200 years ago
after the Great Chaos."
1,15,386,00:30:05:00,00:30:05:23,"However,"
1,15,387,00:30:06:00,00:30:09:23,"I guess not all were destroyed
and instead left in Songrim."
1,15,388,00:30:10:00,00:30:13:13,It is not easy to quell human desires.
1,15,389,00:30:13:16,00:30:14:17,"However,"
1,15,390,00:30:16:00,00:30:17:18,the return of the ice stone
